Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39	X40	Y40	Flag40	X41	Y41	Flag41	X42	Y42	Flag42	X43	Y43	Flag43	X44	Y44	Flag44	X45	Y45	Flag45	X46	Y46	Flag46	X47	Y47	Flag47	X48	Y48	Flag48	X49	Y49	Flag49	X50	Y50	Flag50	X51	Y51	Flag51	X52	Y52	Flag52	X53	Y53	Flag53	X54	Y54	Flag54	X55	Y55	Flag55	X56	Y56	Flag56	X57	Y57	Flag57	X58	Y58	Flag58	X59	Y59	Flag59	X60	Y60	Flag60	X61	Y61	Flag61	X62	Y62	Flag62	X63	Y63	Flag63	X64	Y64	Flag64	X65	Y65	Flag65	X66	Y66	Flag66	X67	Y67	Flag67	X68	Y68	Flag68	X69	Y69	Flag69	X70	Y70	Flag70	X71	Y71	Flag71	X72	Y72	Flag72	X73	Y73	Flag73	X74	Y74	Flag74	X75	Y75	Flag75
Tracks 1 to 75
42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	330.875	243.5	*	893.6111	243.05556	 	1041.3	242.7	 	1428.5	251.5	*	1049.0834	257.5	 	154.33333	261.41666	 	71.86364	261.77274	 	930.11536	269.26923	 	1160.5	300.0	 	628.1	306.3	 	1203.5	310.0	 	35.25	456.75	 	1109.3	459.1	 	52.807693	467.8846	 	1139.0	546.1667	 	1356.7	568.8	*	1134.1154	632.1923	 	456.66666	666.6667	 	897.05554	675.7222	 	344.5	698.5	 	259.25	706.625	*	810.5	740.0	 	381.2	753.85	 	323.5	762.5	 	845.86365	779.86365	 	980.7	788.5	 	987.5	787.5	 	848.9	867.5	 	388.94446	892.6111	 	564.3209	908.88806	 	419.3889	920.1667	 	533.5	934.5	 	370.0096	967.63464	 	377.22382	992.9286	 	1159.8334	1013.3333	*	265.5	1042.0	 	794.6429	1040.9286	 	768.3108	1062.0676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	331.66666	243.33333	*	893.8	238.86667	 	1041.7	242.7	*	1428.5	252.0	*	1049.5	266.5	 	154.5	261.68182	 	72.5	261.625	 	930.03845	269.34616	 	1160.5	300.5	 	627.3571	306.2143	 	1203.5	310.5	 	35.227272	455.13635	 	1109.9615	457.8846	 	51.944443	467.6111	 	1139.1666	545.76666	 	1356.6666	570.8333	 	1133.5	632.5	 	456.4091	666.5909	 	896.0	675.375	*	344.5	697.5	 	259.6	706.7	 	810.5	738.5	 	381.33334	754.1667	 	323.3	765.9	*	846.0	779.5	 	981.4	788.5	*	988.3333	787.8333	*	842.0455	871.6818	*	389.4375	890.8125	 	564.59607	913.65283	 	418.66666	914.5	 	533.0	934.5	 	369.51724	965.34485	 	376.3919	990.88513	 	1159.9286	1021.7857	*	265.35715	1041.6428	 	794.6667	1041.5	 	768.14514	1062.4032	 	1040.3334	25.666666	 	1218.4166	33.166668	 	62.642857	40.357143	 	1049.5	51.5	 	1073.5	56.0	 	292.375	104.5	 	1381.7	130.1	 	1010.875	139.125	 	343.6111	143.83333	 	1285.5	170.0	 	1053.7	186.3	 	1073.1774	249.40323	 	221.75	269.91666	 	1147.0	314.5	 	45.5	317.5	 	1035.3334	368.33334	 	1247.4348	386.28262	*	1409.9615	398.34616	 	1065.0	448.125	 	348.33334	488.83334	 	194.8	508.8	*	1313.7834	578.25775	 	296.7	588.7	 	1110.8846	598.1923	 	213.75	625.625	 	1156.8077	631.3461	 	309.92856	660.0	 	337.9	685.95	*	967.5	701.5	 	813.25	713.75	 	367.6	731.8	 	1041.975	744.8	 	323.2143	748.6429	 	329.5	754.6111	 	1040.326	758.63043	*	1212.5	784.0	 	1169.2142	783.2143	 
51	 	 	 	893.5	243.7	 	 	 	 	 	 	 	 	 	 	153.5	260.5	 	72.6579	261.28946	 	929.5	269.5	 	1160.7222	299.6111	 	 	 	 	1203.5	308.5	 	34.357143	454.92856	 	1110.1364	458.04544	 	51.214287	466.64285	 	1139.6333	546.0333	 	 	 	 	1133.5	631.5	 	457.04544	666.13635	 	 	 	 	344.5	697.5	 	260.3	706.7	 	 	 	 	 	 	 	323.3889	763.2778	 	845.7222	778.7222	 	981.5	788.4286	*	 	 	 	842.76666	871.9	 	388.94446	891.45557	 	 	 	 	418.57693	918.11536	 	 	 	 	369.64526	965.68994	 	376.60715	991.32855	 	1159.8334	1012.75	*	265.5	1042.0	 	794.6667	1039.8334	 	768.625	1063.0625	 	1040.2142	28.785715	*	1216.6428	33.0	 	62.5	40.5	 	1051.2441	53.38372	*	1073.5	56.5	 	291.0	103.375	 	1379.3	129.1	*	1010.5	139.83333	 	346.1	143.9	 	1285.5	169.5	 	1055.3	190.3	 	1072.7963	247.75926	 	221.23914	268.71738	 	1147.5	314.5	 	46.61111	317.72223	 	1035.3182	367.68182	 	1247.875	386.7	 	1409.5555	398.8889	 	1064.6111	450.05554	 	348.3	488.1	 	195.5	508.5	*	1315.7089	586.7595	 	296.64285	588.0714	 	1111.0	598.0714	 	214.5	625.8	 	1157.5	630.0	 	310.71054	661.1842	 	338.02	685.62	*	967.5	700.5	 	813.5	713.0	 	358.30646	729.4677	*	1042.1964	745.9286	 	323.33334	748.6667	*	336.9	749.3	 	1040.0	759.2778	*	1212.5	784.0	 	1169.3889	783.5	 
52	 	 	 	893.78	238.3	 	 	 	 	 	 	 	 	 	 	153.8	261.0	 	 	 	 	 	 	 	1160.5	300.0	 	 	 	 	 	 	 	34.375	453.625	 	1111.8334	459.5	 	50.72222	465.72223	 	1139.6818	545.13635	 	 	 	 	1133.5	631.0	 	457.41666	666.0833	 	 	 	 	 	 	 	259.72223	706.7222	*	 	 	 	 	 	 	 	 	 	846.3	780.0333	 	981.7222	789.3889	 	 	 	 	843.125	873.125	 	388.66666	891.5952	 	 	 	 	 	 	 	 	 	 	369.62994	965.8503	 	376.53522	991.2676	 	1159.7	1019.1	 	 	 	 	 	 	 	768.4	1062.32	 	1040.54	35.94	 	1217.5	33.083332	 	 	 	 	1050.9814	53.444443	 	 	 	 	291.64285	103.35714	 	1377.3572	135.35715	 	1010.5	139.5	 	 	 	 	 	 	 	1055.0	189.5	 	1072.2059	246.85294	 	222.66667	271.55554	 	 	 	 	46.8	318.7	 	1035.7941	367.7353	 	1247.7709	386.20834	 	1409.6818	400.31818	 	1064.2142	450.42856	*	 	 	 	194.92857	509.2143	*	1315.976	587.85846	 	296.9	591.1	 	1111.75	597.25	 	213.83333	625.7222	 	 	 	 	310.3	661.2	 	337.97827	686.1087	 	 	 	 	 	 	 	 	 	 	 	 	 	323.3889	748.1667	 	338.0	748.8333	*	 	 	 	1212.5	784.5	 	1169.8	783.6	 
53	 	 	 	893.7632	238.99123	 	 	 	 	 	 	 	 	 	 	154.1	260.7	 	 	 	 	 	 	 	1160.5	300.0	 	 	 	 	 	 	 	34.5	452.5	 	1111.2	457.9	 	50.192307	464.8846	 	1139.8077	546.11536	 	 	 	 	1132.375	631.625	 	456.94446	666.05554	 	 	 	 	 	 	 	260.1316	706.3421	*	 	 	 	 	 	 	 	 	 	846.7222	779.6111	 	981.2	788.3	 	 	 	 	846.0	866.5	 	389.4434	892.2547	 	 	 	 	 	 	 	 	 	 	369.5655	965.3333	 	376.6773	991.45746	 	 	 	 	 	 	 	 	 	 	768.25	1062.0	 	1040.8889	38.666668	 	1216.3572	33.0	 	 	 	 	1050.9166	53.616665	 	 	 	 	 	 	 	1379.3	130.3	 	1011.3571	139.35715	 	 	 	 	 	 	 	1054.7858	188.64285	*	 	 	 	223.32143	272.82144	 	 	 	 	46.5	318.5	 	1036.3889	367.44446	 	1247.6333	386.0111	 	 	 	 	1064.409	448.86365	*	 	 	 	 	 	 	 	 	 	297.41666	588.5	 	1111.7	599.0	 	213.83333	625.7222	 	 	 	 	309.5	661.0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.375	747.75	 	337.92856	750.6429	*	 	 	 	1212.5	784.5	 	1170.1666	784.1667	 
54	 	 	 	893.4545	239.57576	 	 	 	 	 	 	 	 	 	 	154.9	262.3	*	 	 	 	 	 	 	1160.8	300.6	 	 	 	 	 	 	 	34.136364	452.68182	 	 	 	 	49.7	464.8	 	1140.5	545.125	 	 	 	 	1131.2273	632.86365	 	 	 	 	 	 	 	 	 	 	259.6	706.7	 	 	 	 	 	 	 	 	 	 	846.86365	779.2273	 	982.2	789.3	 	 	 	 	846.12964	865.2037	 	 	 	 	 	 	 	 	 	 	 	 	 	369.63953	965.8488	 	376.60205	991.5748	 	 	 	 	 	 	 	 	 	 	768.3214	1061.9642	 	1040.738	35.738094	 	1218.0	33.07143	 	 	 	 	1051.3125	54.21875	 	 	 	 	 	 	 	1385.125	130.0	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	222.72728	271.95456	 	 	 	 	 	 	 	1035.7222	368.05554	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	297.31818	587.13635	 	1111.75	597.5	 	213.83333	625.7222	 	 	 	 	309.66666	659.6667	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.33334	747.8333	 	337.4375	750.8125	*	 	 	 	1212.8334	784.3333	 	1168.6666	783.5	 
55	 	 	 	893.86365	244.0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1160.5	299.5	 	 	 	 	 	 	 	34.136364	452.04544	 	 	 	 	49.576923	463.8846	 	1139.7	546.1	 	 	 	 	1131.2778	631.6111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	847.0	780.25	 	981.6111	789.5	 	 	 	 	845.39655	869.0172	 	 	 	 	 	 	 	 	 	 	 	 	 	369.61493	966.0115	 	376.7053	991.7318	 	 	 	 	 	 	 	 	 	 	768.26666	1062.0	 	1040.9237	36.16102	 	 	 	 	 	 	 	1050.7638	53.741756	 	 	 	 	 	 	 	1384.0	129.3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1035.6818	368.54544	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	297.66666	588.5	 	1111.75	598.0	 	214.5	625.8	 	 	 	 	311.1	663.3	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.5	749.5	 	337.66666	749.8333	*	 	 	 	1212.5	784.0	 	1169.3	784.1	 
56	 	 	 	893.5952	243.35715	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1160.5	301.0	 	 	 	 	 	 	 	33.85294	451.20587	 	 	 	 	49.4	463.7	 	 	 	 	 	 	 	1130.375	632.5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	982.1667	789.1667	 	 	 	 	845.7	868.2	 	 	 	 	 	 	 	 	 	 	 	 	 	369.6579	965.9561	 	376.68668	991.72	 	 	 	 	 	 	 	 	 	 	768.5	1061.7593	 	1040.8334	37.4	 	 	 	 	 	 	 	1052.2609	56.811596	 	 	 	 	 	 	 	1389.7	135.1	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1036.1923	367.80768	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	296.5	589.9167	 	1111.8334	598.0	 	214.40909	625.7727	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.5	748.5	 	337.9	743.9	*	 	 	 	 	 	 	1169.7778	783.7778	 
57	 	 	 	892.82	242.94	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1160.5	299.5	 	 	 	 	 	 	 	33.5	450.5	 	 	 	 	48.31818	462.86365	 	 	 	 	 	 	 	1131.1666	632.0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	982.2	789.3	 	 	 	 	844.84485	868.9138	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	767.44446	1061.2778	 	1040.9697	37.272728	 	 	 	 	 	 	 	1051.0972	52.06115	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1035.3948	367.92105	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	297.7857	587.6429	 	1111.6428	598.2143	 	214.25	625.75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.33334	748.6667	 	338.5	744.0	*	 	 	 	 	 	 	1170.2059	784.2059	 
58	 	 	 	892.9141	238.37878	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1160.5	299.5	 	 	 	 	 	 	 	34.2	449.8	 	 	 	 	49.31818	461.86365	 	 	 	 	 	 	 	1132.1666	632.0	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	981.9286	788.9286	 	 	 	 	845.15717	868.5571	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	768.2778	1061.3889	 	1040.9861	37.930557	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	296.55554	588.2778	 	1111.591	596.7727	 	214.625	625.625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.3889	749.05554	 	338.19232	753.8077	*	 	 	 	 	 	 	1170.6666	785.1667	 
59	 	 	 	893.2273	237.75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1160.6428	300.92856	 	 	 	 	 	 	 	34.083332	449.5	 	 	 	 	49.136364	461.31818	 	 	 	 	 	 	 	1132.3572	632.0714	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	982.1	789.5	*	 	 	 	845.5	866.8684	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	768.05	1061.4	 	1041.0667	37.833332	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	296.58334	589.1667	 	1111.5	597.5	 	214.13637	625.7727	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.5	748.5	 	339.0	751.8333	 	 	 	 	 	 	 	1170.6	785.4	 
60	 	 	 	892.0977	239.77586	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1160.5	299.5	 	 	 	 	 	 	 	33.794117	449.2647	 	 	 	 	49.033333	461.03333	 	 	 	 	 	 	 	1132.625	633.375	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	982.2273	789.2273	 	 	 	 	844.5	868.08826	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	767.86365	1060.7424	 	1041.1558	38.139343	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	296.0	588.5833	 	1111.7222	598.2778	 	216.07143	625.9286	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323.5	747.0	 	337.9375	750.6875	*	 	 	 	 	 	 	1170.591	785.2273	 
Tracks 3226 to 3300
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
