Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17
Tracks 1 to 17
258	266.73288	86.31278	 	1236.616	122.302505	 	380.62405	146.4248	 	770.22614	162.64108	 	494.02713	185.58527	 	1020.31604	220.05519	 	419.79388	350.5878	 	1093.3729	375.7241	 	890.149	397.02652	 	110.51767	406.83215	 	1236.522	558.85535	 	47.048897	565.5757	 	623.9134	697.7874	 	1437.8969	819.9127	 	789.791	968.1306	 	495.1037	1064.9222	 	859.5	1077.7817	 
259	266.85034	86.37007	 	1236.7919	121.92547	 	380.56464	146.38593	 	770.28925	162.62396	 	493.99615	185.67308	 	1020.3113	220.149	 	420.20456	350.67804	 	1093.5096	375.918	 	890.04034	397.09677	 	110.77719	406.7772	 	1236.7117	559.29755	 	46.878983	565.7962	 	623.88	697.844	 	1438.0084	820.11017	 	789.9887	968.1316	 	495.37732	1064.816	 	859.56494	1077.539	 
260	266.96155	86.80769	 	1236.8302	121.91509	 	380.3736	146.38104	 	770.29755	162.6033	 	493.85156	185.45703	 	1020.05664	220.38667	 	420.13397	350.6434	 	1093.3485	375.7862	 	889.73267	397.3694	 	110.91522	406.73877	 	1236.595	559.19305	 	46.950794	565.8111	 	623.91895	697.8518	 	1437.9193	820.0	 	789.7075	967.8283	 	495.09924	1064.9962	 	859.38574	1077.7715	 
261	267.3535	86.655815	 	1237.0344	121.6625	 	380.42883	146.23409	 	770.4789	162.11603	 	494.06757	185.47298	 	1020.5524	220.05737	 	420.28625	350.35876	 	1093.5359	375.73203	 	889.7541	397.0369	 	111.323944	407.02112	 	1237.1182	559.01514	 	46.954838	565.94196	 	623.93475	697.7727	 	1437.95	819.8333	 	789.89923	967.7015	 	495.26297	1064.8	 	859.5	1077.6487	 
262	267.39145	86.957275	 	1237.351	121.73602	 	380.72137	146.38168	 	770.45526	162.64635	 	494.24707	185.87743	 	1020.80817	220.0377	 	420.3113	350.40567	 	1093.6884	375.9156	 	889.6701	397.1224	 	111.00173	407.16437	 	1237.2161	559.1616	 	46.9984	565.7332	 	623.85315	697.5238	 	1438.0927	820.0	 	789.6955	967.8609	 	495.33954	1064.8246	 	859.7029	1077.7898	 
263	267.38684	86.76559	 	1237.08	121.73511	 	380.5958	146.00958	 	770.2008	162.62296	 	494.2093	185.53876	 	1020.53265	220.19281	 	420.44696	350.24622	 	1093.6362	375.7093	 	889.4797	396.97968	 	110.82042	407.2465	 	1237.003	559.2892	 	47.088997	565.6683	 	623.46124	697.531	 	1437.8871	819.79034	 	789.7075	967.783	 	495.03876	1064.6587	 	859.19116	1077.7941	 
264	267.59216	87.03226	 	1237.2152	121.62074	 	381.06927	145.66104	 	769.8983	162.62448	 	494.20312	185.46875	 	1020.6776	220.25987	 	420.12595	350.26718	 	1093.745	375.5436	 	889.7389	396.96155	 	110.7518	406.79495	 	1236.9852	559.25446	 	46.908497	565.5948	 	623.4225	697.2907	 	1437.9333	819.63336	 	790.0552	967.73895	 	495.04413	1064.4633	 	859.5606	1077.8334	 
265	267.74472	86.897644	 	1237.035	121.72611	 	380.85828	145.94882	 	769.95123	162.98781	 	494.1423	185.9077	 	1020.80035	220.07426	 	419.83075	350.2782	 	1093.8108	375.53717	 	889.6975	397.00616	 	110.95196	406.59253	 	1236.5367	559.38684	 	46.870605	565.76196	 	623.4255	697.54706	 	1437.9067	819.5	 	789.72015	967.33954	 	495.10596	1064.7081	 	859.1269	1077.8284	 
266	267.84354	86.56588	 	1237.1937	121.825	 	380.77734	145.76562	 	769.9274	162.87097	 	493.97058	186.00197	 	1020.8278	219.95695	 	419.8843	350.01373	 	1093.9796	375.69727	 	889.8238	396.88113	 	111.11429	406.56787	 	1236.4545	559.3267	 	46.974358	565.5769	 	623.41895	697.2722	 	1438.0927	819.5185	 	789.6455	966.9291	 	495.28677	1064.3456	 	859.02057	1077.6506	 
267	267.85953	86.44524	 	1237.3107	122.02682	 	380.85547	146.125	 	770.5	163.02719	 	494.34555	186.01738	 	1021.22577	220.12207	 	419.98062	350.3101	 	1093.847	375.71304	 	889.7562	397.00827	 	111.22143	406.67142	 	1236.5881	559.3146	 	46.956593	565.6833	 	623.8187	697.0219	 	1438.1415	819.5	 	789.78357	966.94403	 	495.31918	1064.5739	 	859.0	1077.803	 
268	267.7898	86.687645	 	1237.0741	121.8754	 	380.85632	145.68008	 	769.93146	163.43549	 	494.3626	186.31679	 	1021.298	220.00505	 	419.77585	350.19348	 	1093.7828	375.97137	 	889.6125	397.21667	 	111.25357	406.50357	 	1236.3265	559.01105	 	46.740623	565.575	 	623.69293	697.2913	 	1438.0438	819.2719	 	789.4812	966.906	 	494.9179	1064.5112	 	858.94116	1077.7941	 
269	267.81543	86.83878	 	1236.9219	121.7375	 	381.2985	145.59506	 	769.9713	163.75	 	494.55405	186.22588	 	1021.7533	219.86185	 	419.7252	350.1107	 	1094.09	375.84668	 	889.2438	397.57852	 	111.29137	406.80215	 	1236.0465	559.0796	 	46.714287	565.6786	 	623.6111	697.28174	 	1438.2646	819.14703	 	789.5485	966.8358	 	495.27527	1064.4438	 	858.5	1077.7817	 
270	267.77936	86.89671	 	1236.7548	121.89937	 	381.1015	145.69173	 	770.56226	163.861	 	494.6635	186.52281	 	1021.6967	219.9	 	419.69318	350.19696	 	1094.4967	376.05777	 	889.30255	397.4622	 	111.375	406.92648	 	1235.8251	559.28326	 	46.690475	565.96985	 	623.87946	697.413	 	1438.2609	818.8043	 	789.6273	966.85205	 	494.9871	1064.4594	 	858.5	1077.7817	 
271	267.72247	86.6007	 	1236.8102	121.60443	 	381.17538	145.45149	 	770.8374	163.86586	 	494.6804	186.59804	 	1021.523	219.94408	 	419.18216	349.9186	 	1094.7823	375.97177	 	889.228	396.98953	 	111.37726	407.0415	 	1235.7097	559.15045	 	46.695515	565.65063	 	623.9387	697.30237	 	1438.326	818.2826	 	789.60077	967.02985	 	494.9312	1064.3662	 	858.5	1077.5128	 
272	267.62973	86.60613	 	1236.8726	121.538216	 	381.00763	145.30153	 	771.0205	163.7705	 	494.39453	186.67578	 	1021.00165	219.83664	 	419.0603	349.93192	 	1094.6959	376.17697	 	888.9228	397.03253	 	111.38043	406.8768	 	1235.8792	559.30426	 	46.713375	565.79297	 	623.5155	697.469	 	1438.4025	818.1585	 	789.7707	967.3496	 	494.827	1064.7814	 	858.5	1077.5128	 
273	267.70477	86.61905	 	1236.7621	121.47735	 	381.05093	145.44717	 	770.8943	163.93903	 	494.5672	186.87549	 	1021.09	219.82666	 	419.21103	349.82318	 	1094.2473	375.87543	 	888.7828	396.9877	 	111.347824	406.8587	 	1235.9714	559.53906	 	46.640575	565.39136	 	623.4453	697.45703	 	1438.4487	817.96155	 	789.6445	967.3555	 	495.0093	1064.3253	 	858.1857	1077.7	 
274	267.9108	86.42723	 	1237.1646	121.354034	 	381.41287	145.46213	 	771.0992	164.04959	 	494.46838	186.91502	 	1021.2324	219.75084	 	419.24146	349.52283	 	1094.5853	376.16895	 	889.2054	396.91495	 	111.51444	406.74548	 	1235.8353	559.5396	 	46.532154	565.3135	 	623.6741	696.81177	 	1438.45	817.8	 	789.73883	966.9813	 	495.08582	1064.1455	 	858.3	1077.5667	 
275	267.91452	86.596016	 	1237.1832	121.38199	 	381.47717	145.69772	 	770.9898	164.07959	 	494.33658	187.04865	 	1021.0762	219.90729	 	419.3346	349.5451	 	1094.3427	376.07693	 	889.3368	397.1025	 	111.38968	407.2509	 	1235.4968	559.54376	 	46.6735	565.2918	 	623.664	697.056	 	1438.3837	817.6163	 	789.8963	967.08887	 	494.8558	1064.6273	 	857.7368	1077.5264	 
276	267.8916	86.58625	 	1237.212	121.139244	 	381.61026	145.64449	 	770.78455	163.98781	 	493.98032	187.01181	 	1020.8268	219.78758	 	418.9297	349.35156	 	1094.4794	376.0842	 	889.71686	396.71286	 	111.87809	407.35513	 	1235.6743	559.41437	 	46.820515	565.02246	 	623.6912	696.8785	 	1438.6177	817.32355	 	789.9586	966.9925	 	494.40036	1064.345	 	857.9	1077.3942	 
277	268.25348	86.75814	 	1237.427	121.37619	 	381.4885	145.92146	 	770.9898	164.17346	 	494.48468	187.19348	 	1020.6854	219.99669	 	419.42017	349.69012	 	1094.7413	376.22415	 	889.61664	397.42084	 	111.69718	407.5176	 	1236.0416	559.7679	 	46.84295	565.4936	 	623.91437	697.0219	 	1438.6875	817.6875	 	789.987	967.29553	 	494.5926	1064.4926	 	857.9	1077.3942	 
278	268.1878	86.748825	 	1237.242	121.258064	 	381.6374	145.88168	 	770.8633	164.19795	 	494.51532	187.4272	 	1020.63354	220.07004	 	419.42017	349.69012	 	1094.5822	376.00357	 	889.6551	397.02246	 	112.21175	407.54984	 	1235.9067	559.9985	 	46.734726	565.4196	 	623.8755	697.1443	 	1438.6936	817.5	 	789.9457	967.1704	 	494.5223	1064.5149	 	858.0517	1077.3735	 
279	268.37036	86.71296	 	1237.2548	121.15286	 	381.62878	145.73485	 	770.9074	164.43828	 	494.7403	187.55426	 	1020.7409	219.89934	 	419.63953	349.92636	 	1094.9325	376.01556	 	889.78455	397.3252	 	112.27817	407.72888	 	1235.9823	559.56805	 	46.87171	565.3191	 	623.937	697.3425	 	1438.6765	818.0	 	789.8963	967.5741	 	494.71268	1064.582	 	858.1	1077.3942	 
280	268.26093	86.83793	 	1236.851	121.40729	 	381.5564	145.90977	 	770.9403	164.60287	 	494.76953	187.85156	 	1020.7442	219.77393	 	419.37924	350.04718	 	1094.9366	376.05283	 	889.56506	397.80893	 	112.36477	407.73132	 	1236.009	559.9518	 	46.8123	565.5915	 	623.75806	697.871	 	1438.6765	818.0	 	789.5909	967.7121	 	494.67978	1064.7546	 	857.9	1077.3942	 
281	267.7063	86.57767	 	1236.664	121.13934	 	381.4733	145.53816	 	770.7915	164.27733	 	494.51962	187.73529	 	1020.87415	219.59602	 	419.28076	349.73077	 	1095.3595	376.16888	 	889.35657	397.61392	 	112.73239	407.581	 	1236.1404	559.6316	 	46.680065	565.4003	 	623.81726	697.8976	 	1438.6613	817.8871	 	789.40704	967.816	 	494.65732	1064.7472	 	857.9138	1077.3966	 
282	268.0465	86.567444	 	1236.9006	120.88762	 	381.5267	145.64885	 	770.8817	164.51245	 	494.8913	187.92688	 	1021.05444	219.86964	 	419.4053	349.45834	 	1095.1862	376.18622	 	889.4756	397.93903	 	112.721054	407.5877	 	1236.1697	559.6743	 	46.687702	565.68445	 	623.9582	697.994	 	1438.7593	817.9074	 	789.2823	967.91327	 	494.45557	1064.5037	 	857.76434	1077.3506	 
283	267.79453	86.56413	 	1236.5693	120.66171	 	381.37357	145.5498	 	770.6529	164.28513	 	494.34766	187.73047	 	1021.04364	219.7718	 	419.542	349.28625	 	1095.1782	376.24048	 	889.4383	397.7963	 	112.71603	407.57318	 	1236.1138	559.71857	 	46.454983	565.57715	 	623.9365	698.01587	 	1438.7122	817.8939	 	788.9424	967.99817	 	494.48148	1064.2704	 	857.6951	1077.4512	 
284	267.7506	86.612175	 	1236.9403	121.1195	 	381.3846	145.67693	 	770.0391	164.11728	 	494.60895	187.57393	 	1021.00824	219.88614	 	419.53436	349.24808	 	1095.5569	376.2592	 	889.4228	397.89838	 	112.88409	407.7076	 	1236.2139	559.54425	 	46.480644	565.56775	 	624.27954	698.07874	 	1438.7122	817.8939	 	788.826	967.93225	 	494.3496	1064.1204	 	857.9	1077.3942	 
285	267.76715	86.44326	 	1236.7229	121.27377	 	381.4053	145.5	 	770.0185	164.0391	 	494.68076	187.5577	 	1021.2171	220.17435	 	419.3669	349.44678	 	1095.1934	376.17944	 	889.55286	397.8699	 	112.809525	407.7143	 	1235.6824	559.4528	 	46.509678	565.6968	 	624.05774	698.3685	 	1438.6875	818.09375	 	788.6241	967.8383	 	494.20944	1064.6849	 	858.0	1077.407	 
286	267.77167	86.08314	 	1236.5958	121.10064	 	381.5606	145.45076	 	770.0228	163.94814	 	495.02325	187.28682	 	1021.18	220.08667	 	418.93137	349.2647	 	1095.6632	376.31973	 	889.2613	397.83334	 	113.11972	407.55634	 	1235.9701	558.98505	 	46.217106	565.75	 	623.8399	698.13635	 	1438.6936	817.5	 	788.75653	967.89777	 	494.41144	1064.5406	 	858.0056	1077.2977	 
287	267.82788	86.35714	 	1236.796	121.04605	 	381.7717	145.55283	 	770.0246	164.03279	 	495.13257	187.63257	 	1021.19666	220.13667	 	419.4053	349.6591	 	1095.6796	376.40845	 	889.44714	397.99188	 	113.235916	407.28522	 	1235.7964	558.9431	 	46.12951	566.2541	 	623.9545	698.15216	 	1438.7069	817.81036	 	788.6842	967.8346	 	494.8684	1064.8572	 	858.5	1077.4375	 
288	267.7342	86.1534	 	1236.4641	120.86601	 	381.74426	145.74046	 	769.8745	163.58643	 	495.125	187.7803	 	1020.8828	219.96864	 	419.454	349.07855	 	1095.4791	376.1736	 	889.44696	397.87958	 	112.917244	407.34137	 	1235.8143	558.72754	 	45.881107	565.6564	 	623.8201	697.98224	 	1438.7069	817.81036	 	788.3741	967.52594	 	494.59158	1065.0092	 	858.1	1077.3942	 
289	267.52798	86.12005	 	1236.5162	120.983765	 	381.68533	145.6892	 	769.9327	163.5653	 	494.99805	187.39494	 	1020.8869	220.0377	 	419.65115	349.07364	 	1095.8184	376.02594	 	889.3151	398.05884	 	112.594734	407.23685	 	1235.7343	558.518	 	46.239273	566.0214	 	623.81744	698.01984	 	1438.8077	818.0	 	788.25464	967.25836	 	494.51102	1065.0809	 	858.5	1077.3068	 
290	267.46017	85.85129	 	1236.5402	120.891304	 	381.58463	145.4	 	769.7851	163.7562	 	494.97842	187.20981	 	1021.2063	220.34819	 	419.91406	349.10547	 	1095.9132	376.1493	 	889.2851	398.11984	 	112.53436	407.23883	 	1235.5608	558.7249	 	46.26433	566.50635	 	623.6836	698.27734	 	1438.7593	817.9074	 	788.2675	967.29706	 	494.5772	1065.4338	 	858.76434	1077.3506	 
291	267.54156	85.79561	 	1236.4935	121.0178	 	381.49625	145.28572	 	769.7082	163.63062	 	494.8891	187.07588	 	1020.89667	220.22	 	420.17053	348.97287	 	1095.5786	376.38214	 	889.29425	397.88272	 	112.37189	406.75266	 	1235.6	558.8909	 	46.35065	566.3571	 	623.5478	697.87054	 	1438.74	817.5	 	788.291	966.8134	 	494.5074	1065.0425	 	858.3723	1077.1383	 
292	267.49768	85.88426	 	1236.5804	120.946945	 	381.2318	145.4502	 	769.5081	163.813	 	494.81418	187.38123	 	1021.0733	220.47	 	420.08463	348.99615	 	1095.6921	376.4751	 	889.32117	397.84552	 	112.30851	406.89362	 	1235.6254	558.93427	 	45.809444	566.49023	 	623.4091	697.7688	 	1438.78	817.22	 	788.14795	967.09924	 	494.39667	1065.393	 	858.2079	1077.3427	 
293	267.9151	85.56368	 	1236.5876	120.69805	 	381.34152	145.53397	 	769.6516	163.91394	 	494.36642	187.62978	 	1021.0418	220.60703	 	420.21863	348.87643	 	1095.8608	376.6409	 	889.50415	397.72314	 	112.46853	406.83917	 	1235.7189	558.9377	 	45.746754	566.31494	 	623.24115	698.0686	 	1438.7142	817.0	 	788.0448	967.05225	 	494.3524	1065.3893	 	858.1667	1077.4166	 
294	268.1932	85.59367	 	1236.609	120.97756	 	381.4042	145.54214	 	769.39124	163.96443	 	494.39352	187.39354	 	1021.11664	220.44333	 	420.17175	348.63358	 	1095.9	376.8593	 	889.7805	397.6626	 	112.68403	406.6736	 	1235.7661	558.70795	 	46.1634	566.4706	 	623.71344	697.9783	 	1438.8077	817.0	 	788.459	966.9739	 	494.19598	1065.3206	 	858.0	1077.407	 
295	267.90048	85.67096	 	1236.3484	120.93871	 	381.29324	145.66165	 	769.02264	164.12552	 	493.95456	187.45076	 	1021.24506	220.48344	 	420.27185	349.0285	 	1095.5721	376.91238	 	889.7664	397.66803	 	112.19759	406.8127	 	1235.4349	559.01086	 	45.92951	566.5951	 	623.8189	697.9449	 	1438.8077	817.0	 	788.21063	967.522	 	494.27902	1065.5449	 	857.9	1077.3942	 
296	268.08157	85.57801	 	1236.3472	120.98089	 	381.4654	145.56923	 	769.0663	164.09438	 	493.84848	187.65909	 	1021.39905	220.42834	 	419.86615	349.01968	 	1095.8822	376.88226	 	889.7939	397.6551	 	112.264084	406.6655	 	1235.3246	559.0692	 	45.962048	566.3416	 	623.80554	697.88495	 	1438.7593	816.9074	 	788.1323	967.67645	 	494.22592	1065.4333	 	857.9	1077.3942	 
297	267.7757	85.32477	 	1236.5682	121.00974	 	381.71674	145.59886	 	768.9413	163.92105	 	493.61285	187.97081	 	1021.1977	220.48338	 	419.86575	349.0992	 	1095.6394	377.11563	 	890.09186	397.82245	 	112.25	406.73264	 	1235.2478	559.0816	 	46.246796	566.625	 	623.78345	697.9055	 	1438.78	817.22	 	788.0311	967.86993	 	494.152	1065.2876	 	857.8333	1077.4166	 
298	267.4929	85.29858	 	1236.4639	120.76974	 	381.71457	145.75287	 	768.8198	163.9413	 	493.52298	188.19731	 	1021.4836	220.32237	 	419.83075	349.2354	 	1095.442	377.14847	 	890.28925	397.18182	 	112.458336	406.40625	 	1235.2963	559.1883	 	46.503204	566.6314	 	623.78174	697.877	 	1438.9	817.0	 	788.2368	967.6617	 	494.4591	1065.1394	 	857.3889	1077.463	 
299	267.5312	85.08513	 	1236.5192	120.83758	 	381.85156	145.86719	 	768.8755	163.88367	 	493.54944	188.28708	 	1021.4276	220.49013	 	419.83722	349.39923	 	1095.5764	377.30066	 	890.295	397.44562	 	112.36552	406.31033	 	1235.4971	559.2024	 	46.068108	566.6096	 	623.8785	697.9741	 	1439.0	817.25	 	788.5485	967.2015	 	494.64127	1065.3215	 	857.5	1077.5128	 
300	267.49298	85.72951	 	1236.2749	120.982315	 	381.92636	146.03876	 	769.05646	164.06049	 	493.38257	188.55302	 	1021.50665	220.82333	 	419.85986	349.74622	 	1095.589	377.0993	 	890.4796	397.86734	 	112.4315	406.25684	 	1235.5632	559.52106	 	45.91694	566.5293	 	624.08826	697.99805	 	1439.0333	817.23334	 	788.9096	967.70294	 	494.6567	1065.2462	 	857.38574	1077.7715	 

Track 	Length	Distance traveled	Nr of Frames
1	84.53965	2.3466434	300
2	75.62786	3.3217607	300
3	84.66478	2.585605	300
4	74.02102	5.90776	300
5	74.561424	6.615338	300
6	74.36533	2.7358992	300
7	78.14879	0.50350195	300
8	80.82306	5.1406045	300
9	80.31653	4.0308995	300
10	79.22732	3.6618898	300
11	89.62069	3.13877	300
12	79.2868	7.286109	300
13	79.56324	9.157428	300
14	65.09628	3.1048048	300
15	79.460434	1.184958	300
16	77.84681	5.0656314	300
17	64.10138	7.40076	300
